cleaning_status,platinum_prompt,platinum_prompt_no_cot,platinum_target,original_target,platinum_parsing_strategy,input,output_program,output_answer,split,dataset,bodmas_question,elog_question,trigno_question
consensus,"Solve the following math word problem.

 Mrs. Hilt wants to make a border around her garden. She needs 125 rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mrs. Hilt wants to make a border around her garden. She needs 125 rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['61'],['61'],math, Mrs. Hilt wants to make a border around her garden. She needs 125 rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?,"answer=(125.0-64.0)
print(answer)",61,test,singleop, Mrs. Hilt wants to make a border around her garden. She needs (126-(41/41))  rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?, Mrs. Hilt wants to make a border around her garden. She needs EXPONENTIAL(LOG(125))  rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?, Mrs. Hilt wants to make a border around her garden. She needs (125/(cosec^2(95) - cot^2(95)))  rocks to complete the border. She has 64 rocks. How many more rocks  does she need to complete the border?
consensus,"Solve the following math word problem.

Scott has 4 tickets. Ernest has with 9 tickets. Ernest finds another 72. How many tickets does Ernest end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Scott has 4 tickets. Ernest has with 9 tickets. Ernest finds another 72. How many tickets does Ernest end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['81'],['81'],math,Scott has 4 tickets. Ernest has with 9 tickets. Ernest finds another 72. How many tickets does Ernest end with?,"answer=(9.0+72.0)
print(answer)",81,test,singleop,Scott has 4 tickets. Ernest has with (9/(6/6))  tickets. Ernest finds another 72. How many tickets does Ernest end with?,Scott has 4 tickets. Ernest has with LOG(EXPONENTIAL(9))  tickets. Ernest finds another 72. How many tickets does Ernest end with?,Scott has 4 tickets. Ernest has with (8+(cos^2(54) + sin^2(54)))  tickets. Ernest finds another 72. How many tickets does Ernest end with?
consensus,"Solve the following math word problem.

There are 2 students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

There are 2 students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['9'],['9'],math,"There are 2 students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?","answer=(18.0/2.0)
print(answer)",9,test,singleop,"There are (3-(15/15))  students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?","There are LOG(EXPONENTIAL(2))  students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?","There are (3-(cosec^2(73) - cot^2(73)))  students in the class and 18 pencils. If the pencils are divided equally among the students, how many does each student get?"
consensus,"Solve the following math word problem.

 Mrs. Hilt bought a yoyo for 24 cents and a whistle for 14 cents. How much did she spend in all for the two toys?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mrs. Hilt bought a yoyo for 24 cents and a whistle for 14 cents. How much did she spend in all for the two toys?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['38'],['38'],math, Mrs. Hilt bought a yoyo for 24 cents and a whistle for 14 cents. How much did she spend in all for the two toys?,"answer=(24.0+14.0)
print(answer)",38,test,singleop, Mrs. Hilt bought a yoyo for 24 cents and a whistle for (14.0*(38/38))  cents. How much did she spend in all for the two toys?, Mrs. Hilt bought a yoyo for 24 cents and a whistle for EXPONENTIAL(LOG(14))  cents. How much did she spend in all for the two toys?, Mrs. Hilt bought a yoyo for 24 cents and a whistle for (15-(cosec^2(98) - cot^2(98)))  cents. How much did she spend in all for the two toys?
consensus,"Solve the following math word problem.

Ernest starts with 17 crayons. Jennifer takes 6 away. How many crayons does Ernest end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Ernest starts with 17 crayons. Jennifer takes 6 away. How many crayons does Ernest end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['11'],['11'],math,Ernest starts with 17 crayons. Jennifer takes 6 away. How many crayons does Ernest end with?,"answer=(17.0-6.0)
print(answer)",11,test,singleop,Ernest starts with 17 crayons. Jennifer takes (6.0*(0.5*2))  away. How many crayons does Ernest end with?,Ernest starts with 17 crayons. Jennifer takes LOG(EXPONENTIAL(6))  away. How many crayons does Ernest end with?,Ernest starts with 17 crayons. Jennifer takes (6/(cosec^2(41) - cot^2(41)))  away. How many crayons does Ernest end with?
consensus,"Solve the following math word problem.

Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['81'],['81'],math,Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?,"answer=(18.0+63.0)
print(answer)",81,test,singleop,Evelyn starts with (17+(0.5*2))  bottle caps. She finds another 63. How many bottle caps does Evelyn end with?,Evelyn starts with LOG(EXPONENTIAL(18))  bottle caps. She finds another 63. How many bottle caps does Evelyn end with?,Evelyn starts with (18.0*(cos^2(61) + sin^2(61)))  bottle caps. She finds another 63. How many bottle caps does Evelyn end with?
consensus,"Solve the following math word problem.

Roger has 95 candies. He gives 3 to Stephanie. How many candies will Roger have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Roger has 95 candies. He gives 3 to Stephanie. How many candies will Roger have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['92'],['92'],math,Roger has 95 candies. He gives 3 to Stephanie. How many candies will Roger have?,"answer=(95.0-3.0)
print(answer)",92,test,singleop,Roger has (96-(0.5*2))  candies. He gives 3 to Stephanie. How many candies will Roger have?,Roger has LOG(EXPONENTIAL(95))  candies. He gives 3 to Stephanie. How many candies will Roger have?,Roger has (94+(cosec^2(98) - cot^2(98)))  candies. He gives 3 to Stephanie. How many candies will Roger have?
consensus,"Solve the following math word problem.

 A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['45'],['45'],math, A DVD book holds 126 DVDs. There are 81 DVDs already in the book. How many more DVDs can be put in the book?,"answer=(126.0-81.0)
print(answer)",45,test,singleop, A DVD book holds 126 DVDs. There are (81.0*(63/63))  DVDs already in the book. How many more DVDs can be put in the book?, A DVD book holds 126 DVDs. There are EXPONENTIAL(LOG(81))  DVDs already in the book. How many more DVDs can be put in the book?, A DVD book holds 126 DVDs. There are (81.0*(cosec^2(14) - cot^2(14)))  DVDs already in the book. How many more DVDs can be put in the book?
consensus,"Solve the following math word problem.

 Michael has some fish in his fish tank. Ben gave him 18 more fish. Now he has 49. How many fish did he have to begin with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Michael has some fish in his fish tank. Ben gave him 18 more fish. Now he has 49. How many fish did he have to begin with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['31'],['31'],math, Michael has some fish in his fish tank. Ben gave him 18 more fish. Now he has 49. How many fish did he have to begin with?,"answer=(49.0-18.0)
print(answer)",31,test,singleop, Michael has some fish in his fish tank. Ben gave him (17+(0.5*2))  more fish. Now he has 49. How many fish did he have to begin with?, Michael has some fish in his fish tank. Ben gave him EXPONENTIAL(LOG(18))  more fish. Now he has 49. How many fish did he have to begin with?, Michael has some fish in his fish tank. Ben gave him (17+(cosec^2(26) - cot^2(26)))  more fish. Now he has 49. How many fish did he have to begin with?
consensus,"Solve the following math word problem.

 Mrs. Hilt saw 3 bugs eat 2 flowers each. How many flowers total did the bugs eat?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mrs. Hilt saw 3 bugs eat 2 flowers each. How many flowers total did the bugs eat?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['6'],['6'],math, Mrs. Hilt saw 3 bugs eat 2 flowers each. How many flowers total did the bugs eat?,"answer=(3.0*2.0)
print(answer)",6,test,singleop, Mrs. Hilt saw (4-(54/54))  bugs eat 2 flowers each. How many flowers total did the bugs eat?, Mrs. Hilt saw EXPONENTIAL(LOG(3))  bugs eat 2 flowers each. How many flowers total did the bugs eat?, Mrs. Hilt saw (3.0*(cosec^2(98) - cot^2(98)))  bugs eat 2 flowers each. How many flowers total did the bugs eat?
consensus,"Solve the following math word problem.

 At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received 17 inches of snow. How much more snow  did Mrs. Hilt's house have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received 17 inches of snow. How much more snow  did Mrs. Hilt's house have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['12'],['12'],math," At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received 17 inches of snow. How much more snow  did Mrs. Hilt's house have?","answer=(29.0-17.0)
print(answer)",12,test,singleop," At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received (16+(80/80))  inches of snow. How much more snow  did Mrs. Hilt's house have?"," At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received EXPONENTIAL(LOG(17))  inches of snow. How much more snow  did Mrs. Hilt's house have?"," At Mrs. Hilt's house, there was 29 inches of snow, and Brecknock Elementary School received (18-(cosec^2(2) - cot^2(2)))  inches of snow. How much more snow  did Mrs. Hilt's house have?"
consensus,"Solve the following math word problem.

Emily sprinted to Timothy's house. It is 10 miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Emily sprinted to Timothy's house. It is 10 miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['5'],['5'],math,Emily sprinted to Timothy's house. It is 10 miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?,"answer=(10.0/2.0)
print(answer)",5,test,singleop,Emily sprinted to Timothy's house. It is (10/(54/54))  miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?,Emily sprinted to Timothy's house. It is LOG(EXPONENTIAL(10))  miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?,Emily sprinted to Timothy's house. It is (10.0*(sec^2(95)-tan^2(95)))  miles from Emily's house to Timothy's house. It took Emily 2 hours to get there. How fast did Emily go?
consensus,"Solve the following math word problem.

 Mary’s car gets 20 miles per gallon of gas. How far can she drive on 14 gallons of gas?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mary’s car gets 20 miles per gallon of gas. How far can she drive on 14 gallons of gas?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['280'],['280'],math, Mary’s car gets 20 miles per gallon of gas. How far can she drive on 14 gallons of gas?,"answer=(20.0*14.0)
print(answer)",280,test,singleop, Mary’s car gets (21-(0.5*2))  miles per gallon of gas. How far can she drive on 14 gallons of gas?, Mary’s car gets LOG(EXPONENTIAL(20))  miles per gallon of gas. How far can she drive on 14 gallons of gas?, Mary’s car gets (21-(cosec^2(74) - cot^2(74)))  miles per gallon of gas. How far can she drive on 14 gallons of gas?
consensus,"Solve the following math word problem.

There are 4 crayons in each box. How many crayons are in 3 boxes?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

There are 4 crayons in each box. How many crayons are in 3 boxes?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['12'],['12'],math,There are 4 crayons in each box. How many crayons are in 3 boxes?,"answer=(4.0*3.0)
print(answer)",12,test,singleop,There are 4 crayons in each box. How many crayons are in (3.0*(0.5*2))  boxes?,There are 4 crayons in each box. How many crayons are in LOG(EXPONENTIAL(3))  boxes?,There are 4 crayons in each box. How many crayons are in (4-(cosec^2(2) - cot^2(2)))  boxes?
consensus,"Solve the following math word problem.

Each child has 3 oranges. If there are 4 children, how many oranges are there in total?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Each child has 3 oranges. If there are 4 children, how many oranges are there in total?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['12'],['12'],math,"Each child has 3 oranges. If there are 4 children, how many oranges are there in total?","answer=(3.0*4.0)
print(answer)",12,test,singleop,"Each child has (4-(39/39))  oranges. If there are 4 children, how many oranges are there in total?","Each child has LOG(EXPONENTIAL(3))  oranges. If there are 4 children, how many oranges are there in total?","Each child has (3.0*(sec^2(58)-tan^2(58)))  oranges. If there are 4 children, how many oranges are there in total?"
consensus,"Solve the following math word problem.

 Brett drove 55 miles every hour. How many miles would he drive in 8 hours?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Brett drove 55 miles every hour. How many miles would he drive in 8 hours?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['440'],['440'],math, Brett drove 55 miles every hour. How many miles would he drive in 8 hours?,"answer=(55.0*8.0)
print(answer)",440,test,singleop, Brett drove 55 miles every hour. How many miles would he drive in (8.0*(22/22))  hours?, Brett drove 55 miles every hour. How many miles would he drive in EXPONENTIAL(LOG(8))  hours?, Brett drove 55 miles every hour. How many miles would he drive in (7+(sec^2(24)-tan^2(24)))  hours?
consensus,"Solve the following math word problem.

Emily collects 63 cards. Emily's father gives Emily 7 more. Bruce has 13 apples. How many cards does Emily have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Emily collects 63 cards. Emily's father gives Emily 7 more. Bruce has 13 apples. How many cards does Emily have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['70'],['70'],math,Emily collects 63 cards. Emily's father gives Emily 7 more. Bruce has 13 apples. How many cards does Emily have?,"answer=(63.0+7.0)
print(answer)",70,test,singleop,Emily collects 63 cards. Emily's father gives Emily (8-(0.5*2))  more. Bruce has 13 apples. How many cards does Emily have?,Emily collects 63 cards. Emily's father gives Emily EXPONENTIAL(LOG(7))  more. Bruce has 13 apples. How many cards does Emily have?,Emily collects 63 cards. Emily's father gives Emily (6+(cosec^2(79) - cot^2(79)))  more. Bruce has 13 apples. How many cards does Emily have?
consensus,"Solve the following math word problem.

 219 people are going to the zoo, and there are 3 buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 219 people are going to the zoo, and there are 3 buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['73'],['73'],math," 219 people are going to the zoo, and there are 3 buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?","answer=(219.0/3.0)
print(answer)",73,test,singleop," 219 people are going to the zoo, and there are (3/(0.5*2))  buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?"," 219 people are going to the zoo, and there are LOG(EXPONENTIAL(3))  buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?"," 219 people are going to the zoo, and there are (3.0*(cosec^2(7) - cot^2(7)))  buses to take people. How many will go in each bus if the same number go in each one and  all of the people go to the zoo?"
consensus,"Solve the following math word problem.

 Rosa had 67 flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Rosa had 67 flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['23'],['23'],math," Rosa had 67 flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?","answer=(90.0-67.0)
print(answer)",23,test,singleop," Rosa had (68-(45/45))  flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?"," Rosa had EXPONENTIAL(LOG(67))  flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?"," Rosa had (67/(sec^2(74)-tan^2(74)))  flowers. Andre gave her some more flowers. Now, Rosa has 90 flowers. How many flowers did Andre give to  Rosa?"
consensus,"Solve the following math word problem.

Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['58'],['58'],math,Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?,"answer=(67.0-9.0)
print(answer)",58,test,singleop,Larry has (67/(81/81))  cards. Dennis takes 9 away. How many cards will Larry have?,Larry has LOG(EXPONENTIAL(67))  cards. Dennis takes 9 away. How many cards will Larry have?,Larry has (66+(cos^2(37) + sin^2(37)))  cards. Dennis takes 9 away. How many cards will Larry have?
consensus,"Solve the following math word problem.

There are 36 bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

There are 36 bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['6'],['6'],math,"There are 36 bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?","answer=(36.0/6.0)
print(answer)",6,test,singleop,"There are (37-(0.5*2))  bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?","There are LOG(EXPONENTIAL(36))  bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?","There are (37-(cos^2(15) + sin^2(15)))  bananas in Diane's banana collection. If the bananas are organized into 6 groups, how big is each group?"
consensus,"Solve the following math word problem.

Carlos starts with 39 bananas. 3 are eaten by a hippopotamus. How many bananas does Carlos end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Carlos starts with 39 bananas. 3 are eaten by a hippopotamus. How many bananas does Carlos end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['36'],['36'],math,Carlos starts with 39 bananas. 3 are eaten by a hippopotamus. How many bananas does Carlos end with?,"answer=(39.0-3.0)
print(answer)",36,test,singleop,Carlos starts with 39 bananas. (3/(71/71))  are eaten by a hippopotamus. How many bananas does Carlos end with?,Carlos starts with 39 bananas. EXPONENTIAL(LOG(3))  are eaten by a hippopotamus. How many bananas does Carlos end with?,Carlos starts with 39 bananas. (3/(sec^2(88)-tan^2(88)))  are eaten by a hippopotamus. How many bananas does Carlos end with?
consensus,"Solve the following math word problem.

If Heather bicycled 40 kilometers at 8 kilometers per hour, how long was Heather bicycling?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

If Heather bicycled 40 kilometers at 8 kilometers per hour, how long was Heather bicycling?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['5'],['5'],math,"If Heather bicycled 40 kilometers at 8 kilometers per hour, how long was Heather bicycling?","answer=(40.0/8.0)
print(answer)",5,test,singleop,"If Heather bicycled 40 kilometers at (8/(11/11))  kilometers per hour, how long was Heather bicycling?","If Heather bicycled 40 kilometers at LOG(EXPONENTIAL(8))  kilometers per hour, how long was Heather bicycling?","If Heather bicycled 40 kilometers at (9-(cosec^2(71) - cot^2(71)))  kilometers per hour, how long was Heather bicycling?"
consensus,"Solve the following math word problem.

 Kelly has 121 Nintendo games. How many does she need to give away so that she will have 22 games left?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Kelly has 121 Nintendo games. How many does she need to give away so that she will have 22 games left?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['99'],['99'],math, Kelly has 121 Nintendo games. How many does she need to give away so that she will have 22 games left?,"answer=(121.0-22.0)
print(answer)",99,test,singleop, Kelly has (120+(87/87))  Nintendo games. How many does she need to give away so that she will have 22 games left?, Kelly has LOG(EXPONENTIAL(121))  Nintendo games. How many does she need to give away so that she will have 22 games left?, Kelly has (121.0*(cosec^2(86) - cot^2(86)))  Nintendo games. How many does she need to give away so that she will have 22 games left?
verified,"Solve the following math word problem.

 Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['20'],['20'],math, Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?,"answer=(14.0+6.0)
print(answer)",20,test,singleop, Molly had 14 candles on her birthday cake. She grew older and got (6/(0.5*2))  more on her birthday cake. How old is Molly now?, Molly had 14 candles on her birthday cake. She grew older and got LOG(EXPONENTIAL(6))  more on her birthday cake. How old is Molly now?, Molly had 14 candles on her birthday cake. She grew older and got (6.0*(cos^2(92) + sin^2(92)))  more on her birthday cake. How old is Molly now?
consensus,"Solve the following math word problem.

Craig starts with 5 Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Craig starts with 5 Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['3'],['3'],math,Craig starts with 5 Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?,"answer=(5.0-2.0)
print(answer)",3,test,singleop,Craig starts with (5.0*(72/72))  Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?,Craig starts with LOG(EXPONENTIAL(5))  Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?,Craig starts with (5/(cos^2(65) + sin^2(65)))  Skittles. 2 are eaten by a hippopotamus. How many Skittles does Craig end with?
consensus,"Solve the following math word problem.

Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has 12 bottle caps. How many groups will be created?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has 12 bottle caps. How many groups will be created?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['6'],['6'],math,Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has 12 bottle caps. How many groups will be created?,"answer=(12.0/2.0)
print(answer)",6,test,singleop,Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has (11+(1/1))  bottle caps. How many groups will be created?,Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has EXPONENTIAL(LOG(12))  bottle caps. How many groups will be created?,Jeffrey wants to split a collection of bottle caps into groups of 2. Jeffrey has (13-(sec^2(85)-tan^2(85)))  bottle caps. How many groups will be created?
consensus,"Solve the following math word problem.

Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['84'],['84'],math,Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?,"answer=(88.0-4.0)
print(answer)",84,test,singleop,Melissa has (89-(25/25))  bananas. She shares 4 with Joshua. How many bananas will Melissa have?,Melissa has LOG(EXPONENTIAL(88))  bananas. She shares 4 with Joshua. How many bananas will Melissa have?,Melissa has (88.0*(cos^2(76) + sin^2(76)))  bananas. She shares 4 with Joshua. How many bananas will Melissa have?
consensus,"Solve the following math word problem.

Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['92'],['92'],math,Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?,"answer=(99.0-7.0)
print(answer)",92,test,singleop,Clarence has 99 tickets. He gives (8-(25/25))  to Eugene. How many tickets will Clarence have?,Clarence has 99 tickets. He gives LOG(EXPONENTIAL(7))  to Eugene. How many tickets will Clarence have?,Clarence has 99 tickets. He gives (6+(cos^2(75) + sin^2(75)))  to Eugene. How many tickets will Clarence have?
consensus,"Solve the following math word problem.

 There are 544 pots. Each pot has 32 flowers in it. How many flowers are there in all?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 There are 544 pots. Each pot has 32 flowers in it. How many flowers are there in all?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['17408'],['17408'],math, There are 544 pots. Each pot has 32 flowers in it. How many flowers are there in all?,"answer=(544.0*32.0)
print(answer)",17408,test,singleop, There are (544/(6/6))  pots. Each pot has 32 flowers in it. How many flowers are there in all?, There are EXPONENTIAL(LOG(544))  pots. Each pot has 32 flowers in it. How many flowers are there in all?, There are (545-(cosec^2(86) - cot^2(86)))  pots. Each pot has 32 flowers in it. How many flowers are there in all?
consensus,"Solve the following math word problem.

Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['8'],['8'],math,Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?,"answer=(64.0/8.0)
print(answer)",8,test,singleop,Eric wants to split a collection of peanuts into groups of 8. Eric has (64.0*(0.5*2))  peanuts. How many groups will be created?,Eric wants to split a collection of peanuts into groups of 8. Eric has LOG(EXPONENTIAL(64))  peanuts. How many groups will be created?,Eric wants to split a collection of peanuts into groups of 8. Eric has (64/(cosec^2(70) - cot^2(70)))  peanuts. How many groups will be created?
